,name,car_type,year,image,price
664,지프 그랜드 체로키,준대형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250403_133%2Fauto_1743669352009Vq3WQ_PNG%2F20250403173543_5j97lefR.png,"10,230만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
665,지프 레니게이드,소형 SUV,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241203_281%2Fauto_17331873732003S1bl_PNG%2F20241203095603_yGPNDexi.png,"4,550~4,800만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
666,지프 글래디에이터,대형 트럭,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230508_39%2Fauto_1683520084049txEqD_PNG%2F20230508132753_sVd3Kmed.png,"7,990만원 보험료계산 광고
정보확인 내용 열고 닫기"
667,지프 컴패스,준중형 SUV,2022,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220523_56%2Fauto_16532786341081FwkY_PNG%2F20220523130346_moncM5vs.png,"5,140~5,640만원 보험료계산 광고
정보확인 내용 열고 닫기"
668,지프 어벤저,소형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240724_283%2Fauto_1721782463063xJDVb_PNG%2F20240724095411_DYAWRVPZ.png,"5,290~5,640만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
669,캐딜락 에스컬레이드,대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240718_14%2Fauto_17212762559859S6rG_PNG%2F20240718131725_fAym5d4T.png,"16,607~18,807만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
670,캐딜락 XT5,중형 SUV,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_279%2Fauto_1698123406585eb64e_PNG%2F20231024135636_3wIBldSS.png,"6,910~7,710만원 보험료계산 광고
정보확인 내용 열고 닫기"
671,캐딜락 ATS,중형 세단,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201022_49%2Fauto_1603336805967vJrrk_PNG%2F20201022122004_kHwy88S5.png,"4,406~5,788만원 보험료계산 광고
정보확인 내용 열고 닫기"
672,캐딜락 CT5,준대형 세단,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_107%2Fauto_1698123270754WzcVM_PNG%2F20231024135422_3alzAOso.png,"14,000만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
673,캐딜락 XT4,준중형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240507_124%2Fauto_1715044554731WMy1L_PNG%2F20240507101553_CosXTFQd.png,"6,120만원 보험료계산 광고
정보확인 내용 열고 닫기"
674,캐딜락 XT6,준대형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240416_200%2Fauto_1713257300478zaqKJ_PNG%2F20240416174754_gVTlaTIF.png,"8,640만원 보험료계산 광고
정보확인 내용 열고 닫기"
675,캐딜락 올 뉴 SRX,중형 SUV,2015,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201022_247%2Fauto_1603354344595RNRyG_PNG%2F20201022171222_NEHF7Hil.png,"6,100~7,100만원 보험료계산 광고
정보확인 내용 열고 닫기"
676,캐딜락 SRX,중형 SUV,2015,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201022_247%2Fauto_1603354344595RNRyG_PNG%2F20201022171222_NEHF7Hil.png,"6,100~7,100만원 보험료계산 광고
정보확인 내용 열고 닫기"
677,캐딜락 CTS-V,준대형 세단,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201022_50%2Fauto_1603336940484drfJm_PNG%2F20201022122214_yMCGrICo.png,"12,137만원 보험료계산 광고
정보확인 내용 열고 닫기"
678,캐딜락 CT5-V,준대형 세단,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_107%2Fauto_1698123270754WzcVM_PNG%2F20231024135422_3alzAOso.png,"14,000만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
679,캐딜락 CT4,중형 세단,2021,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220120_145%2Fauto_1642661773571bUUvF_PNG%2F20220120155558_odevT2Ni.png,"4,935만원 보험료계산 광고
정보확인 내용 열고 닫기"
680,캐딜락 ATS-V,중형 세단,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180720_1%2Fauto_1532056867961jR2vx_PNG%2F20180720122056_cBaoZ0x1.png,"8,020~9,024만원 보험료계산 광고
정보확인 내용 열고 닫기"
681,캐딜락 DTS,대형 세단,2010,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201021_54%2Fauto_1603270107850OfDk2_PNG%2F20201021174826_3BmwQVdp.png,"9,700만원 보험료계산 광고
정보확인 내용 열고 닫기"
682,캐딜락 뉴 STS,준대형 세단,2010,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201022_72%2Fauto_1603338329147QN269_PNG%2F20201022124526_vMPSjzjJ.png,"6,580만원 내차시세"
683,캐딜락 STS,준대형 세단,2010,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201022_72%2Fauto_1603338329147QN269_PNG%2F20201022124526_vMPSjzjJ.png,"6,580만원 보험료계산 광고
정보확인 내용 열고 닫기"
684,캐딜락 리릭,준대형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240523_139%2Fauto_1716449833721nfGOi_PNG%2F20240523163704_TvWyTj2V.png,"10,696만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
685,캐딜락 BLS,중형 세단,2008,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201022_21%2Fauto_1603355856406h5v3y_PNG%2F20201022173734_QJfv9Rbu.png,"4,040~4,180만원 보험료계산 광고
정보확인 내용 열고 닫기"
686,캐딜락 CT6-V,대형 세단,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190116_100%2Fauto_1547629311575X0rg3_PNG%2F20190116180138_mUZIi03A.png,"94,895달러 보험료계산 광고
정보확인 내용 열고 닫기"
687,캐딜락 XTS,대형 세단,2018,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201021_54%2Fauto_16032695083124jaMs_PNG%2F20201021173826_jKamJIKn.png,"46,395~72,495달러 보험료계산 광고
정보확인 내용 열고 닫기"
688,코닉세그 아제라,스포츠카 쿠페,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_255%2Fauto_1495545662907nPGly_PNG%2F57371_2016___RS.png,"1,500,000달러 내차시세"
689,크라이슬러 더 뉴 300C,준대형 세단,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180618_205%2Fauto_1529300682173rujKj_PNG%2F20180618144426_hoqgtmTn.png,"4,770~5,770만원 보험료계산 광고
정보확인 내용 열고 닫기"
690,크라이슬러 올 뉴 300C,준대형 세단,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180618_205%2Fauto_1529300682173rujKj_PNG%2F20180618144426_hoqgtmTn.png,"4,770~5,770만원 보험료계산 광고
정보확인 내용 열고 닫기"
691,크라이슬러 300C,준대형 세단,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180618_205%2Fauto_1529300682173rujKj_PNG%2F20180618144426_hoqgtmTn.png,"4,770~5,770만원 보험료계산 광고
정보확인 내용 열고 닫기"
692,크라이슬러 그랜드 보이저,대형 RV,2016,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180620_126%2Fauto_15294709565310MTYI_PNG%2F20180620140222_uppSIQEE.png,"6,070만원 보험료계산 광고
정보확인 내용 열고 닫기"
693,크라이슬러 크로스파이어,스포츠카 컨버터블,2007,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_37%2Fauto_1497939268207q8XGw_PNG%2F11732_2007___.png,"5,890만원 보험료계산 광고
정보확인 내용 열고 닫기"
694,크라이슬러 세브링,중형 세단,2008,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_110%2Fauto_14979393319347wTqN_PNG%2F11051_2008___.png,"3,420~3,920만원 보험료계산 광고
정보확인 내용 열고 닫기"
695,크라이슬러 퍼시피카,대형 RV,2021,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20211027_143%2Fauto_1635305537893zSaF4_PNG%2F20211027123155_GYV67OqH.png,"44,920달러 보험료계산 광고
정보확인 내용 열고 닫기"
696,크라이슬러 프라울러,스포츠카 컨버터블,2001,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190912_84%2Fauto_1568258054415cPYLb_PNG%2F20190912121359_BtsWb2gu.png,"44,225달러 보험료계산 광고
정보확인 내용 열고 닫기"
697,테슬라 모델 3,중형 세단,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240404_220%2Fauto_1712197845438gU6XP_PNG%2F20240404113044_oTMtR14p.png,"5,199~6,939만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
698,테슬라 모델 Y,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250110_51%2Fauto_1736482282514VqMkn_PNG%2F20250110131055_rVhfuBpz.png,"5,299~6,314만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
699,테슬라 모델 X,준대형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240404_13%2Fauto_1712193773512odcjK_PNG%2F20240404102241_qVj11Lnt.png,"12,875~14,135만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
700,테슬라 모델 S,준대형 세단,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240404_155%2Fauto_1712193229054r5Iq4_PNG%2F20240404101339_05U15rsA.png,"11,525~12,554만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
701,테슬라 사이버트럭,대형 트럭,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191122_40%2Fauto_1574405620892m75rg_PNG%2F20191122155338_hBGelVfe.png,"60,990~99,990달러 보험료계산 광고
정보확인 내용 열고 닫기"
702,페라리 488 피스타,스포츠카 쿠페,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190729_126%2Fauto_1564367228833C9dCd_PNG%2F20190729112650_p1RgNbLn.png,"43,500만원 보험료계산 광고
정보확인 내용 열고 닫기"
703,페라리 488 스파이더,스포츠카 컨버터블,2016,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_186%2Fauto_1495544600280jhsbg_PNG%2F61043_2016__488_.png,"38,300만원 보험료계산 광고
정보확인 내용 열고 닫기"
704,페라리 296 GTS,스포츠카 컨버터블,2022,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220420_2%2Fauto_1650425665135nY5sr_PNG%2F20220420123407_de6ameYY.png,"46,100만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
705,페라리 296 GTB,스포츠카 쿠페,2022,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210625_261%2Fauto_162460113544022AqV_PNG%2F20210625150523_9Ry8aDCc.png,"39,800만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
706,페라리 812 GTS,스포츠카 컨버터블,2020,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190916_126%2Fauto_1568615711177lytOR_PNG%2F20190916153456_rqGL6ZiH.png,"51,500만원 보험료계산 광고
정보확인 내용 열고 닫기"
707,페라리 812 슈퍼패스트,스포츠카 쿠페,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170608_117%2Fauto_1496911488138wGROI_PNG%2F20170608174428_TJ7HJPyr.png,"47,100만원 보험료계산 광고
정보확인 내용 열고 닫기"
708,페라리 F8 트리뷰토,스포츠카 쿠페,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190530_231%2Fauto_1559181168724t9ptE_PNG%2F20190530105230_y6AvwXc9.png,"35,200만원 보험료계산 광고
정보확인 내용 열고 닫기"
709,페라리 F8 스파이더,스포츠카 컨버터블,2020,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190916_38%2Fauto_1568614360509yR9gN_PNG%2F20190916151225_8wUAit8g.png,"39,700만원 보험료계산 광고
정보확인 내용 열고 닫기"
710,페라리 SF90 스파이더,스포츠카 컨버터블,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230630_60%2Fauto_1688086575004e968U_PNG%2F20230630095602_KtlYmuJh.png,"850,000유로 보험료계산 광고
정보확인 내용 열고 닫기"
711,페라리 SF90 스트라달레,스포츠카 쿠페,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190711_144%2Fauto_1562810136049XohPX_PNG%2F20190711105502_ffq92a2j.png,"64,000만원 내차시세"
712,페라리 캘리포니아,스포츠카 컨버터블,2014,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_204%2Fauto_1496049181109xvbql_PNG%2F54607_2014___T.png,"27,800만원 보험료계산 광고
정보확인 내용 열고 닫기"
713,페라리 599 GTB,스포츠카,2007,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_290%2Fauto_1497939375961kbHDS_PNG%2F11691_2007__599_GTB.png,"49,000만원 보험료계산 광고
정보확인 내용 열고 닫기"
714,페라리 F12 베를리네타,스포츠카 쿠페,2013,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_114%2Fauto_1496049219531nC6Dp_PNG%2F17703_2013__F12_.png,"50,000만원 보험료계산 광고
정보확인 내용 열고 닫기"
715,페라리 F430,스포츠카 쿠페,2006,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_51%2Fauto_1497939343654GFThs_PNG%2F12293_2006__F430_.png,"32,000만원 보험료계산 광고
정보확인 내용 열고 닫기"
716,페라리 FF,스포츠카 왜건,2012,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_54%2Fauto_1496048138272oGvNO_PNG%2F15039_2012__FF.png,"46,000만원 보험료계산 광고
정보확인 내용 열고 닫기"
