name,car_type,year,image,price
테슬라 모델 3,중형 세단,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240404_220%2Fauto_1712197845438gU6XP_PNG%2F20240404113044_oTMtR14p.png,"5,199~6,939만원"
테슬라 모델 Y,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250110_51%2Fauto_1736482282514VqMkn_PNG%2F20250110131055_rVhfuBpz.png,"5,299~6,314만원"
테슬라 모델 X,준대형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240404_13%2Fauto_1712193773512odcjK_PNG%2F20240404102241_qVj11Lnt.png,"12,875~14,135만원"
테슬라 모델 S,준대형 세단,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240404_155%2Fauto_1712193229054r5Iq4_PNG%2F20240404101339_05U15rsA.png,"11,525~12,554만원"
테슬라 사이버트럭,대형 트럭,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191122_40%2Fauto_1574405620892m75rg_PNG%2F20191122155338_hBGelVfe.png,"60,990~99,990달러"
파가니 존다,스포츠카 쿠페,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190423_212%2Fauto_1555993781554BtbyX_PNG%2F20190423132915_DTcSj9Mb.png,가격정보 없음
페라리 488 피스타,스포츠카 쿠페,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190729_126%2Fauto_1564367228833C9dCd_PNG%2F20190729112650_p1RgNbLn.png,"43,500만원"
페라리 488 GTB,스포츠카 쿠페,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_16%2Fauto_1495544644494lGcIL_PNG%2F59255_2016__488_GTB.png,가격정보 없음
페라리 488 스파이더,스포츠카 컨버터블,2016,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_186%2Fauto_1495544600280jhsbg_PNG%2F61043_2016__488_.png,"38,300만원"
페라리 296 GTS,스포츠카 컨버터블,2022,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220420_2%2Fauto_1650425665135nY5sr_PNG%2F20220420123407_de6ameYY.png,"46,100만원"
페라리 296 GTB,스포츠카 쿠페,2022,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210625_261%2Fauto_162460113544022AqV_PNG%2F20210625150523_9Ry8aDCc.png,"39,800만원"
페라리 458,스포츠카 쿠페,2017,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_262%2Fauto_1495542755066K1RlI_PNG%2F63971_2017__458_MM_.png,가격정보 없음
페라리 812 GTS,스포츠카 컨버터블,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190916_126%2Fauto_1568615711177lytOR_PNG%2F20190916153456_rqGL6ZiH.png,"51,500만원"
페라리 812 슈퍼패스트,스포츠카 쿠페,2017,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170608_117%2Fauto_1496911488138wGROI_PNG%2F20170608174428_TJ7HJPyr.png,"47,100만원"
페라리 F8 트리뷰토,스포츠카 쿠페,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190530_231%2Fauto_1559181168724t9ptE_PNG%2F20190530105230_y6AvwXc9.png,"35,200만원"
페라리 F8 스파이더,스포츠카 컨버터블,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190916_38%2Fauto_1568614360509yR9gN_PNG%2F20190916151225_8wUAit8g.png,"39,700만원"
페라리 로마,스포츠카 컨버터블,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230317_106%2Fauto_1679016550527bld2N_PNG%2F20230317102854_aJZXyO8t.png,가격정보 없음
페라리 SF90 스파이더,스포츠카 컨버터블,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230630_60%2Fauto_1688086575004e968U_PNG%2F20230630095602_KtlYmuJh.png,"850,000유로"
페라리 SF90 스트라달레,스포츠카 쿠페,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190711_144%2Fauto_1562810136049XohPX_PNG%2F20190711105502_ffq92a2j.png,"64,000만원"
페라리 캘리포니아,스포츠카 컨버터블,2014,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_204%2Fauto_1496049181109xvbql_PNG%2F54607_2014___T.png,"27,800만원"
페라리 599 GTB,스포츠카,2007,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_290%2Fauto_1497939375961kbHDS_PNG%2F11691_2007__599_GTB.png,"49,000만원"
페라리 F12 베를리네타,스포츠카 쿠페,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_114%2Fauto_1496049219531nC6Dp_PNG%2F17703_2013__F12_.png,"50,000만원"
페라리 612,스포츠카 쿠페,2006,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_169%2Fauto_1497939278702qJnCS_PNG%2F12298_2006__612.png,가격정보 없음
페라리 F430,스포츠카 쿠페,2006,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_51%2Fauto_1497939343654GFThs_PNG%2F12293_2006__F430_.png,"32,000만원"
페라리 FF,스포츠카 왜건,2012,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_54%2Fauto_1496048138272oGvNO_PNG%2F15039_2012__FF.png,"46,000만원"
페라리 360,스포츠카 쿠페,2003,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_281%2Fauto_1497939826651ibOkE_PNG%2F13148_2003__360.png,가격정보 없음
페라리 F355,스포츠카 컨버터블,1995,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_192%2Fauto_1497940068524Etcoq_PNG%2F31642_1995__F355_.png,가격정보 없음
페라리 575M,스포츠카 쿠페,2004,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_237%2Fauto_1497940144021rwtqM_PNG%2F13064_2004__575M.png,가격정보 없음
페라리 푸로산게,준대형 SUV,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220914_202%2Fauto_1663119551909zDyvG_PNG%2F20220914103902_mgRgKrBG.png,"55,000만원"
페라리 348,스포츠카 쿠페,1993,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_50%2Fauto_1497938921827OenUc_PNG%2F13684_1993__348.png,가격정보 없음
페라리 456,스포츠카 쿠페,1998,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_132%2Fauto_1497940017531DA1lD_PNG%2F31710_1998__456.png,가격정보 없음
페라리 550,스포츠카 쿠페,2001,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_74%2Fauto_1497940057515EiUhw_PNG%2F13428_2001__550.png,가격정보 없음
페라리 F40,스포츠카 쿠페,1992,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_103%2Fauto_1497939040489sydAE_PNG%2F13687_1992__F40.png,가격정보 없음
페라리 F50,스포츠카 쿠페,1996,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20130508_59%2Fauto_1368008663356M2V4V_JPEG%2F20130508192423_qLfr46ex.jpg,가격정보 없음
페라리 라페라리,스포츠카 컨버터블,2017,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_261%2Fauto_1495545867357GWMLA_PNG%2F117793_2017-__.png,가격정보 없음
페라리 엔초페라리,스포츠카 쿠페,2003,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_87%2Fauto_1497939917716af1mJ_PNG%2F13145_2003__.png,가격정보 없음
포드 익스플로러,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241112_230%2Fauto_1731394516901TDIlU_PNG%2F20241112155513_j3c10CR1.png,"6,290~6,900만원"
포드 머스탱 마하 E,중형 SUV,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191119_255%2Fauto_1574141787809d1bUs_PNG%2F20191119143546_mJ9gyxyX.png,"48,395~60,500달러"
포드 머스탱,스포츠카 쿠페,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250307_220%2Fauto_1741311997709wHuhl_PNG%2F20250307104629_Cr3fsfGO.png,"5,900~7,870만원"
포드 F150,대형 트럭,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230913_235%2Fauto_1694578591275D7dgE_PNG%2F20230913131617_fsY5iYQ3.png,가격정보 없음
포드 몬데오,중형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240612_145%2Fauto_1718157446027haQpj_PNG%2F20240612105716_1hV2Iavg.png,가격정보 없음
포드 브롱코,중형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241112_250%2Fauto_17313950374639RT6T_PNG%2F20241112160356_6ux3C0Wg.png,"7,290~8,040만원"
포드 익스페디션,대형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240903_181%2Fauto_1725346728216s3xVb_PNG%2F20240903155831_jwuO76rW.png,"11,270만원"
포드 뉴 토러스,준대형 세단,2022,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220427_90%2Fauto_1651032029289T1bq8_PNG%2F20220427130016_FCPxLHKY.png,가격정보 없음
포드 토러스,준대형 세단,2022,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220427_90%2Fauto_1651032029289T1bq8_PNG%2F20220427130016_FCPxLHKY.png,가격정보 없음
포드 이스케이프,준중형 SUV,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20221026_32%2Fauto_16667585468235YjcH_PNG%2F20221026132849_82Q3Sus2.png,"35,965~38,500달러"
포드 트랜짓,대형 밴,2014,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_64%2Fauto_1495798388594QVIBM_PNG%2F55531_2015___.png,가격정보 없음
포드 포커스,준중형 세단,2022,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220609_15%2Fauto_16547464262144eKyY_PNG%2F20220609124656_Dmg8O2bc.png,가격정보 없음
포드 퓨전,중형 세단,2019,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170911_299%2Fauto_1505111673504QxK9k_PNG%2F20170911153414_LnJTqRht.png,"25,295~37,275달러"
포드 프리스타일,대형 RV,2007,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_109%2Fauto_1497939418756XLxKK_PNG%2F11663_2007__.png,가격정보 없음
포드 파이브 헌드레드,대형 세단,2007,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_86%2Fauto_1497939291141FN5YX_PNG%2F11676_2007__.png,"3,980만원"
포드 GT,스포츠카 쿠페,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20221213_57%2Fauto_1670898750459fH659_PNG%2F20221213113221_o31USo6T.png,가격정보 없음
포드 S-MAX,중형 RV,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210210_225%2Fauto_16129310012344IqRC_PNG%2F20210210132309_zsQlsPT0.png,"33,320파운드"
포드 썬더버드,스포츠카 컨버터블,2002,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_144%2Fauto_14979398344866gzPx_PNG%2F41479_2002__%252811%2529.png,가격정보 없음
포드 윈드스타,대형 RV,2003,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_69%2Fauto_1497939942258SSmsC_PNG%2F13142_2003__.png,"4,800만원"
포드 에코스포츠,소형 SUV,2018,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170912_55%2Fauto_1505201500697HGmNe_PNG%2F20170912163118_AZeqYVA0.png,"19,995~26,740달러"
포드 컨투어,중형 세단,1994,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_26%2Fauto_1497940086054Ld489_PNG%2F30745_1994__.png,가격정보 없음
포드 프로브,준대형 쿠페,1993,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_220%2Fauto_1497940148884uP8Ap_PNG%2F31094_1993__.png,가격정보 없음
포드 피에스타,소형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180423_68%2Fauto_1524463975649dy66y_PNG%2F20180423151242_3yp4H9RQ.png,"14,205~19,195달러"
포드 플렉스,대형 RV,2018,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170912_70%2Fauto_1505204670113vyx3u_PNG%2F20170912172415_P2QjfPVx.png,"30,300~38,510달러"
포르쉐 카이엔,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241028_87%2Fauto_1730080520008wTv9e_PNG%2F20241028105510_pG9NMNeo.png,"13,980만원"
포르쉐 뉴 카이엔,준대형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241028_87%2Fauto_1730080520008wTv9e_PNG%2F20241028105510_pG9NMNeo.png,"13,980만원"
포르쉐 파나메라,대형 세단,2022,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220623_38%2Fauto_1655947924650Khf84_PNG%2F20220623103153_8IaqaUpv.png,"15,030~30,810만원"
포르쉐 718 카이맨,스포츠카 쿠페,2022,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20221102_273%2Fauto_1667365431763hiYOt_PNG%2F20221102140342_E3LC13Mt.png,가격정보 없음
포르쉐 718 박스터,스포츠카 컨버터블,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180214_44%2Fauto_1518587418860XydJs_PNG%2F20180214145007_AO1MTDzx.png,"8,960~10,130만원"
포르쉐 911,스포츠카 컨버터블,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231013_259%2Fauto_1697181101284905k4_PNG%2F20231013161128_mxgK1VBA.png,"32,600만원"
포르쉐 마칸,중형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231013_234%2Fauto_1697181233702MfAfe_PNG%2F20231013161343_MNqrhYFy.png,"10,780만원"
포르쉐 타이칸,준대형 왜건,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240207_265%2Fauto_1707286060453YG3B7_PNG%2F20240207150731_19XsII6i.png,"14,410~21,220만원"
포르쉐 박스터,스포츠카 컨버터블,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180214_44%2Fauto_1518587418860XydJs_PNG%2F20180214145007_AO1MTDzx.png,"8,960~10,130만원"
포르쉐 카이맨,스포츠카 쿠페,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231013_139%2Fauto_16971815965932C7Xi_PNG%2F20231013161939_m3B9KCk4.png,"13,050만원"
포르쉐 928,스포츠카 쿠페,1977,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_65%2Fauto_1497938555176xatvH_PNG%2F26157_1977__928.png,가격정보 없음
포르쉐 944,스포츠카 컨버터블,1990,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_268%2Fauto_14979389290071lm0B_PNG%2F26137_1990__944_.png,가격정보 없음
포르쉐 968,스포츠카 컨버터블,1992,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_30%2Fauto_14979389981736E0xv_PNG%2F25924_1992__968_.png,가격정보 없음
포르쉐 카레라 GT,스포츠카 컨버터블,2006,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_85%2Fauto_1497939301054Ix8PY_PNG%2F12257_2006___GT.png,"88,000만원"
포톤 툰랜드,대형 트럭,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_178%2Fauto_1495798226255j8WbW_PNG%2F60649_2015__.png,"22,490~30,990호주달러"
폭스바겐 티구안 올스페이스,준중형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240425_277%2Fauto_1714017809192pCbX3_PNG%2F20240425130314_Ceac9ElN.png,"5,374만원"
폭스바겐 뉴 티구안,준중형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240425_277%2Fauto_1714017809192pCbX3_PNG%2F20240425130314_Ceac9ElN.png,"5,374만원"
폭스바겐 티구안,준중형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240425_277%2Fauto_1714017809192pCbX3_PNG%2F20240425130314_Ceac9ElN.png,"5,374만원"
폭스바겐 골프 8세대,준중형 해치백,2022,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220105_93%2Fauto_1641343978307AkLxg_PNG%2F20220105095246_YMF4IpRh.png,"3,625~3,782만원"
폭스바겐 골프 7세대,준중형 해치백,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_219%2Fauto_1495542679049mnHy1_PNG%2F67133_2017--.png,"24,350유로"
폭스바겐 골프 6세대,준중형 해치백,2012,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_103%2Fauto_1496048108521uwJtX_PNG%2F16048_2012__.png,"3,110~3,310만원"
폭스바겐 골프 5세대,준중형 해치백,2008,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_23%2Fauto_149793927786710itD_PNG%2F10954_2008__.png,"3,070만원"
